Movement direction;Set robot speed along X axis;Set robot speed along Y axis;Set rotational robot velocity;1st motor set speed;2st motor set speed;3st motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;X axis current;Y axis curent;Rotational current;X axis global position;Y axis global position;Angle;Delta X axis local position;Delta Y axis local position;Delta angle;Robot speed along X axis;Robot speed along Y axis;Robot rotational velocity;Wheel 1 velocity;Wheel 1 effective velocity;Wheel 1 slippage;Motor 1 voltage;Motor 1 torque;Wheel 2 velocity;Wheel 2 effective velocity;Wheel 2 slippage;Motor 2 voltage;Motor 2 torque;Wheel 3 velocity;Wheel 3 effective velocity;Wheel 3 slippage;Motor 3 voltage;Motor 3 torque;
degree;m/s;m/s;rad/s;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;A;A;A;pix;pix;deg;mm;mm;deg;mm/s;mm/s;deg/s;rpm;rpm;none;V;Nm;rpm;rpm;none;V;Nm;rpm;rpm;none;V;Nm;
movedir;xsetspeed;ysetspeed;setvel;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;xcur;ycur;rotcur;xpos;ypos;ang;dx;dy;dang;vx;vy;omega;w1vel;w1effvel;w1slip;m1vol;m1tor;w2vel;w2effvel;w2slip;m2vol;m2tor;w3vel;w3effvel;w3slip;m3vol;m3tor
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-20967;11699;6946;-36.7566;16.9646;11.3097;0.333333;0.179487;0.282051;0.355077;-0.136795;0.264957;724.715;859.963;40.4261;1.43968;-1.2264;0.0929371;47.1099476439791;-40.1308900523561;0;-2.2972875;-1.52159638973699;0.337655217408798;-3.6202038813;-0.0328303874777692;1.0602875;1.0032722709937;0.0537733671351415;1.8076870407;0.0191254921350413;0.70685625;0.518324168677558;0.266719126162415;2.0716683111;0.0516650414081776
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-22456;12521;7422;-36.7566;22.6195;11.3097;0.307692;0.230769;0.435897;0.429051;-0.111231;0.324786;724.268;854.592;39.8056;1.45288;-1.21073;-0.620508;46.4772872680742;-38.7309660908509;0;-2.2972875;-1.49039985441169;0.351234943640407;-3.4833809412;-0.0291596189136022;1.41371875;0.968274139791341;0.315087148846727;2.3646434109;0.0241246002471311;0.70685625;0.522125714620349;0.261341022845382;2.8926059517;0.111486445841019
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-28235;15741;9320;-33.9292;19.792;14.1372;0.487179;0.205128;0.179487;0.384667;-0.239282;0.290598;722.925;834.007;38.6598;1.4768;-1.18144;-0.51385;48.9817578772801;-39.1854063018241;0;-2.120575;-1.5503037016809;0.26892295642413;-4.2994887819;-0.0617350437168356;1.237;0.979635185001619;0.208055630556493;2.0861627208;0.0216213816992857;0.883575;0.570668616547823;0.35413675517322;1.6660343007;0.0211521021510441
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-36077;20123;11964;-36.7566;22.6195;14.1372;0.282051;0.0769231;0.179487;0.266308;-0.0854615;0.179487;721.135;804.025;38.0189;2.23488;-1.74727;-0.138284;70.0589341692788;-54.7733542319748;0;-2.2972875;-2.20148733456995;0.041701426325633;-3.3465580011;-0.0256797427065685;1.41371875;1.3693338162582;0.0313958725820075;1.54370630391;0.00524974797790841;0.883575;0.832153568246018;0.058197019782115;1.6660343007;0.0211521021510441
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-38607;21566;12819;-36.7566;22.6195;14.1372;0.435897;0.179487;0.230769;0.384667;-0.188026;0.282051;721.135;795.075;38.1572;2.23066;-1.75266;0.138284;70.8370911400439;-55.6576691013016;0;-2.2972875;-2.22938880725752;0.0295560275944905;-4.1674956417;-0.0494223853057711;1.41371875;1.39144171515236;0.0157577558107922;2.0909975307;0.0165921825766596;0.883575;0.83794709210516;0.0516401073987379;1.9396801809;0.0316624264823382
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-43066;24095;14282;-36.7566;16.9646;11.3097;0.282051;0.307692;0.205128;0.281103;-0.230846;0.264957;720.24;778.07;37.5191;1.50003;-1.15181;0;46.8905908096277;-36.0053141606749;0;-2.2972875;-1.46527752347967;0.362170593154025;-3.3465580011;-0.0256797427065685;1.0602875;0.900132835664892;0.151048337677383;2.4918017412;0.04519454990706;0.70685625;0.56514463788051;0.200481515328598;1.6611994908;0.0301297584506063
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-50662;28326;16857;-36.7566;19.792;11.3097;0.538462;0.333333;0.307692;0.488231;-0.299179;0.393162;719.345;750.773;37.0304;1.5098;-1.13897;0.160492;50.2095111406722;-37.8772863318926;0;-2.2972875;-1.56053383553428;0.3207059040132;-4.7147927382;-0.0690688672890487;1.237;0.946932132737177;0.234493021231061;2.7702774213;0.0466564714871763;0.70685625;0.613601752731369;0.131928517670503;2.2084912512;0.0600842719138642
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-51933;29025;17274;-36.7566;22.6195;14.1372;0.230769;0.25641;0.153846;0.221923;-0.196641;0.213675;719.345;744.508;36.8699;2.26947;-1.7021;-0.160492;70.5242386575506;-52.893101305158;0;-2.2972875;-2.18805841135225;0.0475469825382088;-3.0729121209;-0.0192926673639012;1.41371875;1.32232749170068;0.0646459971612603;2.501466351;0.0283561080952236;0.883575;0.865730819783034;0.0201954335703994;1.5292113606;0.0166414177477059
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-56417;31515;18725;-39.5841;22.6195;11.3097;0.179487;0.0769231;0.358974;0.310692;0.00846154;0.205128;719.345;729.293;35.9097;1.53178;-1.10922;-0.474629;51.025316455697;-36.9493670886082;0;-2.47400625;-1.5665976535993;0.366777002443181;-2.9409239907;-0.0133350922294247;1.41371875;0.923734168719338;0.346592687746882;1.54370630391;0.00524974797790841;0.70685625;0.642863434945697;0.0905315827005888;2.4821371314;0.0787839372049819
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-66548;37143;22060;-36.7566;19.792;11.3097;0.179487;0.307692;0.25641;0.251513;-0.179615;0.247863;720.24;691.702;35.2564;1.54433;-1.09168;-0.47104;49.8170967741935;-35.2154838709677;0;-2.2972875;-1.51876531634018;0.338887572260687;-2.7992662407;-0.0136691614497674;1.237;0.880387127368122;0.288288498489796;2.6334544812;0.0409404242233928;0.70685625;0.638378238906326;0.0968768559288734;1.934845371;0.0438662123290724
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-68223;38092;22606;-36.7566;19.792;11.3097;0.666667;0.282051;0.307692;0.562205;-0.307667;0.418803;720.688;684.99;34.1359;1.56538;-1.06128;-0.456349;50.9729729729744;-34.5581243894507;0;-2.2972875;-1.53557379098119;0.331570910919427;-5.3989074387;-0.0979218269762658;1.237;0.863953159755407;0.301573840133059;2.4966315411;0.035578891612712;0.70685625;0.67162068116005;0.0498482808066709;2.2084912512;0.0600842719138642
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-69711;38934;23102;-31.1018;19.792;11.3097;0.435897;0.102564;0.230769;0.384667;-0.136718;0.25641;720.688;680.963;33.4654;1.5777;-1.04288;-0.670561;52.7658862876261;-34.8789297658867;0;-1.9438625;-1.57840151591984;0.188007631239434;-3.8841901617;-0.0544375836419289;1.237;0.871973202799153;0.29509037768864;1.5388709604;0.00797457362482142;0.70685625;0.706428313120683;0.00060540863763614;1.7980224309;0.0366877846765486
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-70348;39297;23314;-36.7566;22.6195;14.1372;0.358974;0.0769231;0.205128;0.325487;-0.102538;0.213675;721.135;677.83;34.5923;1.55688;-1.07371;0;48.5917602996255;-33.5115480649189;0;-2.2972875;-1.4709367740856;0.359707144149087;-3.7570268214;-0.0366920483990697;1.41371875;0.837788700599328;0.407386581949679;1.54370630391;0.00524974797790841;0.883575;0.633148073486276;0.283424640255466;1.8028572408;0.0261591050625882
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-75469;42140;25032;-33.9292;22.6195;11.3097;0.410256;0.179487;0.128205;0.310692;-0.213641;0.239316;721.582;659.035;32.7843;1.58998;-1.02406;-0.681098;51.2566086395866;-33.0128949065115;0;-2.120575;-1.5223992329371;0.282081872634967;-3.8890199616;-0.04702420845072;1.41371875;0.825322360312883;0.416204701032024;2.0909975307;0.0165921825766596;0.70685625;0.697076922558492;0.0138349592884093;1.2507306705;0.0141780883322681
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-83519;46593;27723;-36.7566;19.792;11.3097;0.205128;0.230769;0.153846;0.207128;-0.171;0.196581;723.372;628.605;32.3474;1.59774;-1.0119;-0.436837;51.2260339852508;-32.4430907342092;0;-2.2972875;-1.51461477978129;0.340694284114945;-2.9360891808;-0.0163854682282676;1.237;0.811077311379131;0.344319069216548;2.2229856609;0.0259193703506585;0.70685625;0.703537468402159;0.00469512945219241;1.3875536106;0.0188749102784661
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-83723;46709;27797;-36.7566;19.792;11.3097;0.487179;0.230769;0.205128;0.399462;-0.247846;0.307692;723.372;627.71;32.3474;1.59774;-1.0119;6.39488e-14;49.9606003752352;-31.6416510318954;0;-2.2972875;-1.47719943041552;0.356981035061776;-4.4411415219;-0.0588637383625722;1.237;0.791041285234029;0.360516341767156;2.2229856609;0.0259193703506585;0.70685625;0.686158095247222;0.0292819859098339;1.6611994908;0.0301297584506063
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-84577;47175;28086;-36.7566;19.792;11.3097;0.128205;0.153846;0.25641;0.221923;-0.0599231;0.179487;723.372;625.025;31.6608;1.60976;-0.992682;-0.686692;50.3364602876791;-31.0407129455905;0;-2.2972875;-1.47782520669266;0.356708637167676;-2.5256203605;-0.00880922496416705;1.237;0.776017810958403;0.372661430106384;1.8125168406;0.0140889483558482;0.70685625;0.70180744566853;0.00714261822183837;1.934845371;0.0438662123290724
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-86053;47993;28581;-36.7566;22.6195;11.3097;0.0769231;0.179487;0.410256;0.281103;-0.00871794;0.222222;724.268;618.76;32.3474;1.59774;-1.0119;-0.436837;51.3742765273321;-32.536977491962;0;-2.2972875;-1.51899791017188;0.338786325102155;-2.25197501391;-0.0047128651505444;1.41371875;0.813424371892574;0.424620793992741;2.0909975307;0.0165921825766596;0.70685625;0.705573488345038;0.00181474190114606;2.7557830116;0.0999652082024253
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-99627;55585;33000;-39.5841;22.6195;14.1372;0.435897;0.179487;0.0769231;0.295897;-0.239256;0.230769;728.743;569.087;29.4454;1.64692;-0.929715;0;53.1779141104306;-30.0198579270268;0;-2.47400625;-1.52658382466843;0.382950700036254;-4.3091533917;-0.0474520586796682;1.41371875;0.750496455271308;0.469133124766643;2.0909975307;0.0165921825766596;0.883575;0.776087369397125;0.121650828286083;1.11874307391;0.0060872864038626
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-104098;58073;34508;-39.5841;19.792;14.1372;0.25641;0.179487;0.384615;0.369872;-0.0770256;0.273504;730.98;552.977;29.4454;1.64692;-0.929715;-0.695957;54.7695377452616;-30.9183571666115;0;-2.47400625;-1.57227478067405;0.364482292365246;-3.351392811;-0.0217089849376015;1.237;0.772958937419852;0.375134246224857;1.9493397807;0.0176779077010156;0.883575;0.799315843254202;0.0953616351139379;2.7606178215;0.0751050436731618
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-104736;58434;34718;-36.7566;19.792;14.1372;0.384615;0.205128;0.230769;0.355077;-0.188051;0.273504;730.98;550.293;28.7398;1.65825;-0.909362;-0.705633;55.3487983978621;-30.3525367156199;0;-2.2972875;-1.57774328236691;0.313214701091218;-3.8938497615;-0.0407446016775034;1.237;0.758813407487084;0.386569597827741;2.0861627208;0.0216213816992857;0.883575;0.818929874879825;0.0731631441815074;1.9396801809;0.0316624264823382
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-124467;69389;41187;-33.9292;19.792;14.1372;0.358974;0.25641;0.25641;0.355077;-0.205179;0.290598;741.72;476.455;26.5651;1.69156;-0.845781;-0.362627;53.3615141955854;-26.680788643534;0;-2.120575;-1.48882053330625;0.297916587101968;-3.6153740814;-0.0382509842700825;1.237;0.667019687547531;0.460776323728754;2.359808601;0.0305718736551339;0.883575;0.821800845758714;0.0699138774198974;2.076503121;0.0376620664102941
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-131027;73005;43378;-36.7566;22.6195;14.1372;0.128205;0.205128;0.205128;0.192333;-0.111205;0.179487;745.3;451.395;25.8444;1.70207;-0.824439;-0.720664;54.9054838709677;-26.5948064516129;0;-2.2972875;-1.52117364620345;0.337839235967004;-2.5256203605;-0.00880922496416705;1.41371875;0.664870167007944;0.529701245733676;2.2278204708;0.0202032917409431;0.883575;0.856303529129777;0.0308649190733367;1.8028572408;0.0261591050625882
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-136961;76338;45339;-36.7566;19.792;14.1372;0.487179;0.230769;0.205128;0.399462;-0.247846;0.307692;749.775;430.362;24.7751;1.71716;-0.792533;-0.339694;53.66125;-24.76665625;0;-2.2972875;-1.47138338620041;0.359512735693547;-4.4411415219;-0.0588637383625722;1.237;0.61916642782909;0.499461254786508;2.2229856609;0.0259193703506585;0.883575;0.85221690843705;0.0354900167647908;1.8028572408;0.0261591050625882
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-138462;77166;45848;-33.9292;22.6195;14.1372;0.307692;0.230769;0.128205;0.251513;-0.213692;0.222222;750.67;424.545;24.7751;1.31099;-1.67256;0;40.8408099688469;-52.1046728971957;0;-2.120575;-1.53553783830647;0.275886097729875;-3.3417282012;-0.03030495955353;1.41371875;1.30261673739322;0.0785884834637604;2.3646434109;0.0241246002471311;0.883575;0.232921050978982;0.736387911632875;1.3923884205;0.0126270518525735
325;0.0819152;-0.0573576;0;-39.8478;22.943;16.9047;-146710;81753;48656;-33.9292;19.792;14.1372;0.461538;0.179487;0.230769;0.399462;-0.196564;0.290598;756.487;394.562;23.7204;1.73145;-0.76079;-0.723559;54.1078125;-23.7746875;0;-2.120575;-1.46865208147594;0.307427428185309;-4.1626658418;-0.0566246320954425;1.237;0.594367171626813;0.519509157941138;1.9493397807;0.0176779077010156;0.883575;0.874284859914855;0.0105142631753329;1.9396801809;0.0316624264823382
330;0.0866026;-0.05;0;-40;20;20;-757;354;348;-39.5841;19.792;14.1372;0.512821;0.205128;0.74359;0.724949;-0.0599744;0.48718;761.858;946.33;29.4454;0.823462;-0.464858;0.311137;27.534089009262;-15.543451365901;0;-2.47400625;-0.790423648242969;0.680508629174656;-4.7196275481;-0.0611438461110443;1.237;0.388586270481152;0.68586396889155;2.0861627208;0.0216213816992857;0.883575;0.401837352794681;0.545214211815996;4.676144319;0.245956353037745
330;0.0866026;-0.05;0;-40;20;20;-2881;1397;1406;-36.7566;19.792;16.9646;0.25641;0.0769231;0.102564;0.207128;-0.102538;0.145299;761.858;937.38;28.7398;1.65825;-0.909362;-0.394497;54.9216705858974;-30.1183055675157;0;-2.2972875;-1.56556780920577;0.318514635540492;-3.209735061;-0.0223907588566682;1.237;0.752957615592705;0.391303463546722;1.40204855391;0.00544916739679033;1.0602875;0.812610193613067;0.233594479220903;1.3972182204;0.00844725425634
330;0.0866026;-0.05;0;-40;20;20;-3519;1696;1711;-36.7566;16.9646;19.792;0.282051;0.282051;0.230769;0.295897;-0.205205;0.264957;761.858;934.695;28.0245;1.66947;-0.88859;-0.715295;53.7377281359642;-28.6023755109924;0;-2.2972875;-1.52098559374098;0.33792109444683;-3.3465580011;-0.0256797427065685;1.0602875;0.715059351897521;0.325598621225356;2.3549788011;0.0391535388885713;1.237;0.805926241843456;0.348483232139486;2.2229856609;0.0259193703506585
330;0.0866026;-0.05;0;-40;20;20;-8666;4161;4143;-36.7566;16.9646;19.792;0.179487;0.230769;0.307692;0.281103;-0.111231;0.239316;762.305;915.452;28.355;1.66432;-0.898204;0.330461;55.0242999305715;-29.695639236949;0;-2.2972875;-1.56250653882224;0.319847194213942;-2.7992662407;-0.0136691614497674;1.0602875;0.74239097469084;0.299821062975051;2.0813329209;0.0283123160477213;1.237;0.820115564131398;0.337012478470979;2.6334544812;0.0409404242233928
330;0.0866026;-0.05;0;-40;20;20;-10772;5212;5146;-36.7566;22.6195;16.9646;0.410256;0.0512821;0.205128;0.355077;-0.102513;0.222222;762.305;908.293;28.355;1.66432;-0.898204;0.330461;52.8573697081336;-28.5261854098517;0;-2.2972875;-1.50097293683444;0.346632523428417;-4.0306727016;-0.0449880473130706;1.41371875;0.713154659085896;0.495547003896004;1.40688336381;0.00318963431336859;1.0602875;0.787818277748544;0.256976737207084;1.9445099808;0.02351210422536
330;0.0866026;-0.05;0;-40;20;20;-13730;6670;6566;-39.5841;19.792;19.792;0.282051;0.230769;0.282051;0.325487;-0.153923;0.264957;762.305;895.763;28.0245;2.50421;-1.33289;0;80.4694730077118;-42.8306555269921;0;-2.47400625;-2.27759834799554;0.0793886038098955;-3.4882157511;-0.0248547962644978;1.237;1.07076632710672;0.134384537504675;2.2229856609;0.0259193703506585;1.237;1.20683202088883;0.0243880186832437;2.4966315411;0.035578891612712
330;0.0866026;-0.05;0;-40;20;20;-27753;13475;13278;-36.7566;19.792;19.792;0.25641;0.153846;0.230769;0.281103;-0.111154;0.213675;763.2;843.405;28.0245;2.50421;-1.33289;5.68434e-14;77.7704968944093;-41.3940993788816;0;-2.2972875;-2.20120690370717;0.0418234967512047;-3.209735061;-0.0223907588566682;1.237;1.03485250125305;0.163417541428416;1.8125168406;0.0140889483558482;1.237;1.16635450232266;0.0571103457375436;2.2229856609;0.0259193703506585
330;0.0866026;-0.05;0;-40;20;20;-28823;14005;13786;-39.5841;19.792;19.792;0.435897;0.230769;0.307692;0.429051;-0.196615;0.324786;763.2;839.378;26.9277;2.52926;-1.28471;-0.718298;79.8881869867344;-40.5783322804803;0;-2.47400625;-2.23685897411519;0.0958555686287397;-4.3091533917;-0.0474520586796682;1.237;1.01445824665182;0.179904408527229;2.2229856609;0.0259193703506585;1.237;1.22240072746338;0.0118021604984833;2.6334544812;0.0409404242233928
330;0.0866026;-0.05;0;-40;20;20;-35592;17318;17015;-39.5841;16.9646;19.792;0.384615;0.205128;0.307692;0.399462;-0.162436;0.299145;764.095;814.317;27.2996;2.52087;-1.3011;-0.346403;80.7971153846147;-41.7019230769227;0;-2.47400625;-2.27058298247303;0.0822242334783791;-4.0355075115;-0.0392106103596033;1.0602875;1.04254807140748;0.0167307721655845;1.9445099808;0.02351210422536;1.237;1.22803491106555;0.00724744457110116;2.6334544812;0.0409404242233928
330;0.0866026;-0.05;0;-40;20;20;-37090;18028;17742;-36.7566;16.9646;16.9646;0.384615;0.128205;0.282051;0.384667;-0.119667;0.264957;764.095;808.947;27.646;1.67531;-0.877541;0.346403;53.9726159793815;-28.2712951030928;0;-2.2972875;-1.52193254724558;0.337508889398657;-3.8938497615;-0.0407446016775034;1.0602875;0.706782397032366;0.333404951928259;1.5340411605;0.0115930671505313;1.0602875;0.815150200147487;0.231198896386606;2.3549788011;0.0391535388885713
330;0.0866026;-0.05;0;-40;20;20;-39226;19037;18756;-36.7566;19.792;19.792;0.25641;0.230769;0.282051;0.310692;-0.145385;0.25641;764.095;800.445;26.5651;2.53734;-1.26867;-0.362627;79.5653809971781;-39.7826904985891;0;-2.2972875;-2.21992466511268;0.0336757305680373;-3.209735061;-0.0223907588566682;1.237;0.994567329496611;0.195984373891179;2.2229856609;0.0259193703506585;1.237;1.22535743548461;0.00941193574405041;2.4966315411;0.035578891612712
330;0.0866026;-0.05;0;-40;20;20;-42828;20809;20494;-36.7566;16.9646;19.792;0.435897;0.102564;0.358974;0.458641;-0.0940256;0.299145;764.99;786.572;27.2996;1.68058;-0.867397;0;55.0288146692862;-28.4019973804846;0;-2.2972875;-1.54643379572188;0.326843594577571;-4.1674956417;-0.0494223853057711;1.0602875;0.710049895952811;0.330323241618135;1.3972182204;0.00844725425634;1.237;0.836383849834797;0.323861075315443;2.9071003614;0.0527270334040624
330;0.0866026;-0.05;0;-40;20;20;-45149;21954;21600;-36.7566;16.9646;16.9646;0.25641;0.282051;0.0512821;0.177538;-0.256436;0.196581;764.99;778.07;26.9277;1.68618;-0.85647;-0.371894;52.7095967489837;-26.7730540793996;0;-2.2972875;-1.47585949420256;0.35756430390077;-3.209735061;-0.0223907588566682;1.0602875;0.66932635123619;0.368731262760157;2.3549788011;0.0391535388885713;1.0602875;0.806533093032101;0.239326038426275;1.12357287381;0.00339643590016928
330;0.0866026;-0.05;0;-40;20;20;-46210;22469;22105;-39.5841;16.9646;16.9646;0.384615;0.230769;0.205128;0.340282;-0.213692;0.273504;764.99;775.385;26.2001;1.69692;-0.83499;-0.727563;53.1616541353382;-26.1588345864661;0;-2.47400625;-1.47796901739153;0.402600936278343;-4.0355075115;-0.0392106103596033;1.0602875;0.653970863996415;0.383213643472723;2.0813329209;0.0283123160477213;1.0602875;0.823998153395111;0.222854034028402;1.9445099808;0.02351210422536
330;0.0866026;-0.05;0;-40;20;20;-47908;23279;22931;-39.5841;16.9646;16.9646;0.230769;0.282051;0.25641;0.281103;-0.17959;0.25641;765.438;767.777;26.5651;1.69156;-0.845781;-0.362627;55.7534607778508;-27.8767633487144;0;-2.47400625;-1.55555738614233;0.37123950833094;-3.2145698709;-0.0187404304894572;1.0602875;0.696919130263905;0.342707397508784;2.3549788011;0.0391535388885713;1.0602875;0.858638255878422;0.190183553160419;2.218155861;0.033526127602125
330;0.0866026;-0.05;0;-40;20;20;-51558;25021;24664;-39.5841;16.9646;16.9646;0.461538;0.102564;0.282051;0.429051;-0.128179;0.282051;765.885;754.8;26.2001;1.69692;-0.83499;-0.727563;53.2283563362608;-26.1916562107904;0;-2.47400625;-1.47982337645855;0.401851399341231;-4.4459763318;-0.0518386681578287;1.0602875;0.654791383928269;0.382439777958083;1.3972182204;0.00844725425634;1.0602875;0.82503199253028;0.221878978550365;2.3549788011;0.0391535388885713
330;0.0866026;-0.05;0;-40;20;20;-56223;27340;26872;-39.5841;22.6195;19.792;0.487179;0.179487;0.358974;0.488231;-0.16241;0.34188;766.78;737.348;26.5651;1.69156;-0.845781;0.364936;56.7256874580806;-28.3628772635809;0;-2.47400625;-1.5826831798729;0.36027518933192;-4.5827992719;-0.0564025345147413;1.41371875;0.709071933266264;0.498434937453957;2.0909975307;0.0165921825766596;1.237;0.873611246606633;0.29376617089197;2.9071003614;0.0527270334040624
330;0.0866026;-0.05;0;-40;20;20;-57061;27757;27267;-33.9292;19.792;16.9646;0.384615;0.153846;0.282051;0.384667;-0.136769;0.273504;766.78;734.662;26.2001;1.69692;-0.83499;-0.727563;57.0969044414531;-28.0952220726781;0;-2.120575;-1.58737450458064;0.251441470082105;-3.7521970215;-0.0425341964273906;1.237;0.702380541290358;0.432190346572063;1.8125168406;0.0140889483558482;1.0602875;0.884993963290282;0.165326420154645;2.3549788011;0.0391535388885713
330;0.0866026;-0.05;0;-40;20;20;-59622;28962;28499;-39.5841;16.9646;19.792;0.230769;0.384615;0.205128;0.251513;-0.265077;0.273504;767.227;724.37;25.8444;1.70207;-0.824439;-0.355727;54.6235558408218;-26.4582477535303;0;-2.47400625;-1.5133627278843;0.388294703020939;-3.2145698709;-0.0187404304894572;1.0602875;0.661456210872301;0.376153910262734;2.9022705615;0.0657991813547813;1.237;0.851906517012001;0.311312435721907;2.0861627208;0.0216213816992857
330;0.0866026;-0.05;0;-40;20;20;-63255;30677;30214;-36.7566;16.9646;19.792;0.358974;0.358974;0.307692;0.384667;-0.256513;0.34188;768.122;710.945;25.8444;2.5531;-1.23666;0;79.0923172242881;-38.3104089219334;0;-2.2972875;-2.19127897205849;0.0461450854285813;-3.7570268214;-0.0366920483990697;1.0602875;0.95776027941333;0.096697566072098;2.7654476214;0.058517371140165;1.237;1.2335187925137;0.00281423402287939;2.6334544812;0.0409404242233928
330;0.0866026;-0.05;0;-40;20;20;-63889;30981;30515;-42.4115;19.792;16.9646;0.205128;0.102564;0.205128;0.236718;-0.0684102;0.17094;768.122;708.26;25.8444;1.70207;-0.824439;0.381042;56.9635207496651;-27.5916666666666;0;-2.65071875;-1.57819219145816;0.404617260334332;-3.2193996708;-0.015570989370144;1.237;0.689791662304256;0.442367289972308;1.5388709604;0.00797457362482142;1.0602875;0.88840057908817;0.162113503094047;1.9445099808;0.02351210422536
330;0.0866026;-0.05;0;-40;20;20;-70451;34206;33658;-36.7566;16.9646;16.9646;0.487179;0.230769;0.307692;0.458641;-0.213692;0.34188;769.912;684.543;25.8444;1.70207;-0.824439;-0.355727;56.868359505514;-27.5455730036758;0;-2.2972875;-1.57555576184752;0.314166919966474;-4.4411415219;-0.0588637383625722;1.0602875;0.688639329145335;0.350516412628334;2.0813329209;0.0283123160477213;1.0602875;0.886916432702183;0.16351326154257;2.4918017412;0.04519454990706
330;0.0866026;-0.05;0;-40;20;20;-71080;34504;33966;-33.9292;16.9646;16.9646;0.461538;0.307692;0.282051;0.429051;-0.265;0.350427;769.912;681.858;25.1148;1.71243;-0.8027;-0.729553;53.1810559006214;-24.9285714285716;0;-2.120575;-1.46301080720736;0.31008768508194;-4.1626658418;-0.0566246320954425;1.0602875;0.623214299527956;0.412221402659226;2.4918017412;0.04519454990706;1.0602875;0.839796557613679;0.207953920409625;2.3549788011;0.0391535388885713
330;0.0866026;-0.05;0;-40;20;20;-74065;35950;35411;-33.9292;19.792;16.9646;0.384615;0.25641;0.435897;0.473436;-0.153949;0.358974;770.808;670.223;25.8444;1.70207;-0.824439;0.381042;53.7778830963671;-26.0486255924174;0;-2.120575;-1.48993306885163;0.297391948480188;-3.7521970215;-0.0425341964273906;1.237;0.651215640756403;0.473552432694904;2.359808601;0.0305718736551339;1.0602875;0.838717478029493;0.208971643983832;3.1759164417;0.0816036009801413
330;0.0866026;-0.05;0;-40;20;20;-76171;36993;36413;-36.7566;19.792;16.9646;0.615385;0.0769231;0.384615;0.577;-0.128154;0.358974;770.808;663.062;25.1148;1.71243;-0.8027;-0.729553;53.6475563909773;-25.1472431077694;0;-2.2972875;-1.47584421431581;0.357570955173958;-5.1252615585;-0.0858079660299789;1.237;0.628681103455616;0.491769520246066;1.40204855391;0.00544916739679033;1.0602875;0.847163160794461;0.201006179178326;2.9022705615;0.0657991813547813
330;0.0866026;-0.05;0;-40;20;20;-77658;37737;37115;-39.5841;19.792;16.9646;0.282051;0.205128;0.205128;0.281103;-0.162436;0.230769;771.703;656.798;25.4633;1.70751;-0.813101;-0.73677;53.3930581613516;-25.4252970606633;0;-2.47400625;-1.47380979226958;0.404282106292342;-3.4882157511;-0.0248547962644978;1.237;0.635632403309157;0.486150037745225;2.0861627208;0.0216213816992857;1.0602875;0.838177388960425;0.209481023816253;1.9445099808;0.02351210422536
330;0.0866026;-0.05;0;-40;20;20;-78293;38051;37413;-33.9292;16.9646;16.9646;0.358974;0.102564;0.435897;0.458641;-0.0427949;0.299145;771.703;654.112;25.8444;1.70207;-0.824439;0.381042;54.8347293814434;-26.5605347938145;0;-2.120575;-1.5192134264831;0.283584204056401;-3.6153740814;-0.0382509842700825;1.0602875;0.664013394795752;0.373742126738501;1.3972182204;0.00844725425634;1.0602875;0.855199981753075;0.19342632846933;3.1759164417;0.0816036009801413
